poi_id,building_id,building_name,poi_type,name,address,distance_meters,lat,lng,google_place_id,rating,user_rating_count,primary_type,source,source_url,source_last_checked,last_updated_at,source_name,updated_by,internal_notes
poi_231,ocean,Ocean,school,Pace University,"1 Pace Plaza, New York, NY 10038",1239,40.7114,-74.0048,,,,school,https://www.pace.edu/,https://www.pace.edu/,2026-05-28,2026-05-28,pace.edu,system_import,University; fallback POI
poi_232,ocean,Ocean,school,Jersey City Public School 16,"96 Sussex St, Jersey City, NJ 07302",1996,40.7145,-74.0373,,,,school,https://ps16.jcboe.org/,https://ps16.jcboe.org/,2026-05-28,2026-05-28,ps16.jcboe.org,system_import,School; fallback POI
poi_230,ocean,Ocean,shopping_mall,Westfield World Trade Center,"185 Greenwich St, New York, NY 10007",837,40.7115,-74.0113,,,,shopping_mall,https://www.westfield.com/united-states/worldtradecenter,https://www.westfield.com/united-states/worldtradecenter,2026-05-28,2026-05-28,westfield.com,system_import,Shopping center; fallback POI
poi_233,ocean,Ocean,subway,Fulton Street Station,"Fulton St, New York, NY",917,40.7104,-74.0084,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_234,ocean,Ocean,subway,Grove Street PATH,"Grove Street, Jersey City, NJ",2720,40.7196,-74.0431,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_237,portside_towers_apartments,Portside Towers Apartments,grocery,99 Ranch Market - Jersey City,"420 Grand St, Jersey City, NJ 07302",1030,40.7162,-74.0494,,,,asian_grocery_or_chinese_facility,https://www.99ranch.com/,https://www.99ranch.com/,2026-05-28,2026-05-28,99ranch.com,system_import,Asian supermarket; fallback POI
poi_238,portside_towers_apartments,Portside Towers Apartments,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",5874,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_235,portside_towers_apartments,Portside Towers Apartments,restaurant,Taste of North China,"75 Montgomery St, Jersey City, NJ 07302",660,40.7179,-74.0415,,,,chinese_restaurant,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,2026-05-28,2026-05-28,google.com,system_import,Chinese restaurant; fallback POI
poi_236,portside_towers_apartments,Portside Towers Apartments,restaurant,Dim Sum Palace - Financial District,"123 William St, New York, NY 10038",2672,40.7094,-74.0069,,,,chinese_restaurant,https://www.dimsumpalace.com/,https://www.dimsumpalace.com/,2026-05-28,2026-05-28,dimsumpalace.com,system_import,Chinese restaurant; fallback POI
poi_240,portside_towers_apartments,Portside Towers Apartments,school,Jersey City Public School 16,"96 Sussex St, Jersey City, NJ 07302",241,40.7145,-74.0373,,,,school,https://ps16.jcboe.org/,https://ps16.jcboe.org/,2026-05-28,2026-05-28,ps16.jcboe.org,system_import,School; fallback POI
poi_241,portside_towers_apartments,Portside Towers Apartments,school,Waterfront Montessori,"150 Warren St, Jersey City, NJ 07302",290,40.7149,-74.0393,,,,school,https://waterfrontmontessori.com/,https://waterfrontmontessori.com/,2026-05-28,2026-05-28,waterfrontmontessori.com,system_import,School; fallback POI
poi_239,portside_towers_apartments,Portside Towers Apartments,shopping_mall,Newport Centre,"30 Mall Dr W, Jersey City, NJ 07310",1625,40.7271,-74.0373,,,,shopping_mall,https://www.simon.com/mall/newport-centre,https://www.simon.com/mall/newport-centre,2026-05-28,2026-05-28,simon.com,system_import,Shopping mall; fallback POI
poi_242,portside_towers_apartments,Portside Towers Apartments,subway,Grove Street PATH,"Grove Street, Jersey City, NJ",885,40.7196,-74.0431,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_243,portside_towers_apartments,Portside Towers Apartments,subway,Newport PATH,"Newport, Jersey City, NJ",1738,40.7278,-74.034,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_246,sky,SKY,grocery,H Mart - Koreatown,"38 W 32nd St, New York, NY 10001",1802,40.7479,-73.9865,,,,asian_grocery_or_chinese_facility,https://www.hmart.com/,https://www.hmart.com/,2026-05-28,2026-05-28,hmart.com,system_import,Asian grocery; fallback POI
poi_247,sky,SKY,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",1851,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_244,sky,SKY,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",2655,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_245,sky,SKY,restaurant,Hupo,"10-07 50th Ave, Long Island City, NY 11101",4249,40.7429,-73.9545,,,,chinese_restaurant,https://www.hupolic.com/,https://www.hupolic.com/,2026-05-28,2026-05-28,hupolic.com,system_import,Sichuan restaurant; fallback POI
poi_249,sky,SKY,school,Baruch College,"55 Lexington Ave, New York, NY 10010",2672,40.7402,-73.9834,,,,school,https://baruch.cuny.edu/,https://baruch.cuny.edu/,2026-05-28,2026-05-28,baruch.cuny.edu,system_import,College; fallback POI
poi_250,sky,SKY,school,Pace University,"1 Pace Plaza, New York, NY 10038",5568,40.7114,-74.0048,,,,school,https://www.pace.edu/,https://www.pace.edu/,2026-05-28,2026-05-28,pace.edu,system_import,University; fallback POI
poi_248,sky,SKY,shopping_mall,The Shops & Restaurants at Hudson Yards,"20 Hudson Yards, New York, NY 10001",837,40.7539,-74.0013,,,,shopping_mall,https://www.hudsonyardsnewyork.com/shop,https://www.hudsonyardsnewyork.com/shop,2026-05-28,2026-05-28,hudsonyardsnewyork.com,system_import,Shopping mall; fallback POI
poi_251,sky,SKY,subway,Times Sq-42 St Station,"Times Square, New York, NY",1159,40.7553,-73.9875,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_252,sky,SKY,subway,Newport PATH,"Newport, Jersey City, NJ",4748,40.7278,-74.034,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_255,the_blvd_collection,The BLVD Collection,grocery,99 Ranch Market - Jersey City,"420 Grand St, Jersey City, NJ 07302",1287,40.7162,-74.0494,,,,asian_grocery_or_chinese_facility,https://www.99ranch.com/,https://www.99ranch.com/,2026-05-28,2026-05-28,99ranch.com,system_import,Asian supermarket; fallback POI
poi_256,the_blvd_collection,The BLVD Collection,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",5069,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_253,the_blvd_collection,The BLVD Collection,restaurant,Taste of North China,"75 Montgomery St, Jersey City, NJ 07302",676,40.7179,-74.0415,,,,chinese_restaurant,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,2026-05-28,2026-05-28,google.com,system_import,Chinese restaurant; fallback POI
poi_254,the_blvd_collection,The BLVD Collection,restaurant,Dim Sum Palace - Financial District,"123 William St, New York, NY 10038",2929,40.7094,-74.0069,,,,chinese_restaurant,https://www.dimsumpalace.com/,https://www.dimsumpalace.com/,2026-05-28,2026-05-28,dimsumpalace.com,system_import,Chinese restaurant; fallback POI
poi_258,the_blvd_collection,The BLVD Collection,school,Waterfront Montessori,"150 Warren St, Jersey City, NJ 07302",901,40.7149,-74.0393,,,,school,https://waterfrontmontessori.com/,https://waterfrontmontessori.com/,2026-05-28,2026-05-28,waterfrontmontessori.com,system_import,School; fallback POI
poi_259,the_blvd_collection,The BLVD Collection,school,Jersey City Public School 16,"96 Sussex St, Jersey City, NJ 07302",917,40.7145,-74.0373,,,,school,https://ps16.jcboe.org/,https://ps16.jcboe.org/,2026-05-28,2026-05-28,ps16.jcboe.org,system_import,School; fallback POI
poi_257,the_blvd_collection,The BLVD Collection,shopping_mall,Newport Centre,"30 Mall Dr W, Jersey City, NJ 07310",483,40.7271,-74.0373,,,,shopping_mall,https://www.simon.com/mall/newport-centre,https://www.simon.com/mall/newport-centre,2026-05-28,2026-05-28,simon.com,system_import,Shopping mall; fallback POI
poi_260,the_blvd_collection,The BLVD Collection,subway,Newport PATH,"Newport, Jersey City, NJ",595,40.7278,-74.034,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_261,the_blvd_collection,The BLVD Collection,subway,Grove Street PATH,"Grove Street, Jersey City, NJ",644,40.7196,-74.0431,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_264,the_cove,The Cove,grocery,TESO Life - Long Island City,"42-38 27th St, Long Island City, NY 11101",370,40.7502,-73.9392,,,,asian_grocery_or_chinese_facility,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,2026-05-28,2026-05-28,google.com,system_import,Asian lifestyle/grocery retail; fallback POI
poi_265,the_cove,The Cove,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",3701,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_262,the_cove,The Cove,restaurant,Hupo,"10-07 50th Ave, Long Island City, NY 11101",1159,40.7429,-73.9545,,,,chinese_restaurant,https://www.hupolic.com/,https://www.hupolic.com/,2026-05-28,2026-05-28,hupolic.com,system_import,Sichuan restaurant; fallback POI
poi_263,the_cove,The Cove,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",4812,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_267,the_cove,The Cove,school,LaGuardia Community College,"31-10 Thomson Ave, Long Island City, NY 11101",708,40.7447,-73.9352,,,,school,https://www.laguardia.edu/,https://www.laguardia.edu/,2026-05-28,2026-05-28,laguardia.edu,system_import,College; fallback POI
poi_268,the_cove,The Cove,school,Baruch College,"55 Lexington Ave, New York, NY 10010",3557,40.7402,-73.9834,,,,school,https://baruch.cuny.edu/,https://baruch.cuny.edu/,2026-05-28,2026-05-28,baruch.cuny.edu,system_import,College; fallback POI
poi_266,the_cove,The Cove,shopping_mall,JACX&CO,"28-17 Jackson Ave, Long Island City, NY 11101",306,40.7484,-73.9388,,,,shopping_mall,https://www.jacxandco.com/,https://www.jacxandco.com/,2026-05-28,2026-05-28,jacxandco.com,system_import,Food hall / retail; fallback POI
poi_269,the_cove,The Cove,subway,Court Square Station,"Court Square, Long Island City, NY",241,40.747,-73.945,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_270,the_cove,The Cove,subway,Queensboro Plaza Station,"Queens Plaza, Long Island City, NY",354,40.7506,-73.9402,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_273,the_lively,The Lively,grocery,99 Ranch Market - Jersey City,"420 Grand St, Jersey City, NJ 07302",998,40.7162,-74.0494,,,,asian_grocery_or_chinese_facility,https://www.99ranch.com/,https://www.99ranch.com/,2026-05-28,2026-05-28,99ranch.com,system_import,Asian supermarket; fallback POI
poi_274,the_lively,The Lively,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",5375,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_271,the_lively,The Lively,restaurant,Taste of North China,"75 Montgomery St, Jersey City, NJ 07302",322,40.7179,-74.0415,,,,chinese_restaurant,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,2026-05-28,2026-05-28,google.com,system_import,Chinese restaurant; fallback POI
poi_272,the_lively,The Lively,restaurant,Dim Sum Palace - Financial District,"123 William St, New York, NY 10038",2897,40.7094,-74.0069,,,,chinese_restaurant,https://www.dimsumpalace.com/,https://www.dimsumpalace.com/,2026-05-28,2026-05-28,dimsumpalace.com,system_import,Chinese restaurant; fallback POI
poi_276,the_lively,The Lively,school,Waterfront Montessori,"150 Warren St, Jersey City, NJ 07302",547,40.7149,-74.0393,,,,school,https://waterfrontmontessori.com/,https://waterfrontmontessori.com/,2026-05-28,2026-05-28,waterfrontmontessori.com,system_import,School; fallback POI
poi_277,the_lively,The Lively,school,Jersey City Public School 16,"96 Sussex St, Jersey City, NJ 07302",595,40.7145,-74.0373,,,,school,https://ps16.jcboe.org/,https://ps16.jcboe.org/,2026-05-28,2026-05-28,ps16.jcboe.org,system_import,School; fallback POI
poi_275,the_lively,The Lively,shopping_mall,Newport Centre,"30 Mall Dr W, Jersey City, NJ 07310",821,40.7271,-74.0373,,,,shopping_mall,https://www.simon.com/mall/newport-centre,https://www.simon.com/mall/newport-centre,2026-05-28,2026-05-28,simon.com,system_import,Shopping mall; fallback POI
poi_278,the_lively,The Lively,subway,Grove Street PATH,"Grove Street, Jersey City, NJ",386,40.7196,-74.0431,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_279,the_lively,The Lively,subway,Newport PATH,"Newport, Jersey City, NJ",966,40.7278,-74.034,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_282,the_orchard_lic,The Orchard LIC,grocery,TESO Life - Long Island City,"42-38 27th St, Long Island City, NY 11101",145,40.7502,-73.9392,,,,asian_grocery_or_chinese_facility,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,2026-05-28,2026-05-28,google.com,system_import,Asian lifestyle/grocery retail; fallback POI
poi_283,the_orchard_lic,The Orchard LIC,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",4120,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_280,the_orchard_lic,The Orchard LIC,restaurant,Hupo,"10-07 50th Ave, Long Island City, NY 11101",1674,40.7429,-73.9545,,,,chinese_restaurant,https://www.hupolic.com/,https://www.hupolic.com/,2026-05-28,2026-05-28,hupolic.com,system_import,Sichuan restaurant; fallback POI
poi_281,the_orchard_lic,The Orchard LIC,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",4876,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_285,the_orchard_lic,The Orchard LIC,school,LaGuardia Community College,"31-10 Thomson Ave, Long Island City, NY 11101",708,40.7447,-73.9352,,,,school,https://www.laguardia.edu/,https://www.laguardia.edu/,2026-05-28,2026-05-28,laguardia.edu,system_import,College; fallback POI
poi_286,the_orchard_lic,The Orchard LIC,school,Baruch College,"55 Lexington Ave, New York, NY 10010",4039,40.7402,-73.9834,,,,school,https://baruch.cuny.edu/,https://baruch.cuny.edu/,2026-05-28,2026-05-28,baruch.cuny.edu,system_import,College; fallback POI
poi_284,the_orchard_lic,The Orchard LIC,shopping_mall,JACX&CO,"28-17 Jackson Ave, Long Island City, NY 11101",290,40.7484,-73.9388,,,,shopping_mall,https://www.jacxandco.com/,https://www.jacxandco.com/,2026-05-28,2026-05-28,jacxandco.com,system_import,Food hall / retail; fallback POI
poi_287,the_orchard_lic,The Orchard LIC,subway,Queensboro Plaza Station,"Queens Plaza, Long Island City, NY",225,40.7506,-73.9402,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_288,the_orchard_lic,The Orchard LIC,subway,Court Square Station,"Court Square, Long Island City, NY",756,40.747,-73.945,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_291,the_pier_apartments,The Pier Apartments,grocery,99 Ranch Market - Jersey City,"420 Grand St, Jersey City, NJ 07302",1561,40.7162,-74.0494,,,,asian_grocery_or_chinese_facility,https://www.99ranch.com/,https://www.99ranch.com/,2026-05-28,2026-05-28,99ranch.com,system_import,Asian supermarket; fallback POI
